Time,Q-G265 Flow,Q-S151 CO2,Probe Temp,Q-S102 O2,Flow,AvgO2,animal #,note,animal # a,note a,iCO2,FiCO2,eCO2,FeCO2,iO2,FiO2,eO2,FeO2,Flow Rate,Assumed RQ,VCO2 (Assum.RQ),VCO2 (from %O2),VO2 (from %CO2),calc. RQ
25878,1.23,461.41,22.5,3.95,212,3.945,,,,,,,,,,,,,,,,,,
25879,1.23,461.48,22.5,3.95,212,3.945,,,,,,,,,,,,,,,,,,
25880,1.23,461.66,22.5,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25881,1.23,461.85,22.5,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25882,1.23,461.92,22.5,3.94,212,3.945,,,,,,,,,,,,,,,,,,
25883,1.23,462.11,22.5,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25884,1.23,462.18,22.5,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25885,1.23,462.33,22.5,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25886,1.23,461.92,22.5,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25887,1.23,462.4,22.5,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25888,1.23,462.44,22.5,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25889,1.23,462.44,22.5,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25890,1.23,462.4,22.5,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25891,1.23,462.4,22.5,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25892,1.23,462.55,22.5,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25893,1.23,462.52,22.5,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25894,1.23,462.4,22.5,3.94,213,3.943,,,,,,,,,,,,,,,,,,
25895,1.23,462.4,22.4,3.94,213,3.943,,,,,,,,,,,,,,,,,,
25896,1.23,462.55,22.5,3.94,213,3.942,,,,,,,,,,,,,,,,,,
25897,1.23,462.48,22.4,3.94,213,3.942,,,,,,,,,,,,,,,,,,
25898,1.23,462.63,22.4,3.94,213,3.943,,,,,,,,,,,,,,,,,,
25899,1.23,462.29,22.4,3.94,213,3.943,,,,,,,,,,,,,,,,,,
25900,1.24,462.55,22.4,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25901,1.24,462.4,22.4,3.95,214,3.944,,,,,,,,,,,,,,,,,,
25902,1.24,462.44,22.4,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25903,1.23,462.4,22.4,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25904,1.23,462.44,22.4,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25905,1.23,462.4,22.4,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25906,1.23,462.29,22.4,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25907,1.23,461.78,22.4,3.94,213,3.945,,,,,,,,,,,,,,,,,,
25908,1.23,462.33,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25909,1.24,462.48,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25910,1.23,462.55,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25911,1.23,462.66,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25912,1.23,462.63,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25913,1.23,462.63,22.4,3.95,213,3.945,,,,,,,,,,,,,,,,,,
25914,1.24,462.66,22.4,3.94,214,3.945,,,,,,,,,,,,,,,,,,
25915,1.24,462.77,22.4,3.95,214,3.945,,,,,,,,,,,,,,,,,,
25916,1.24,462.92,22.4,3.94,214,3.944,,,,,,,,,,,,,,,,,,
25917,1.24,462.96,22.4,3.95,214,3.944,,,,,,,,,,,,,,,,,,
25918,1.23,462.88,22.4,3.94,212,3.944,,,,,,,,,,,,,,,,,,
25919,1.23,463.11,22.4,3.94,212,3.943,,,,,,,,,,,,,,,,,,
25920,1.23,463.18,22.4,3.94,213,3.943,,,,,,,,,,,,,,,,,,
25921,1.23,462.96,22.4,3.94,212,3.943,,,,,,,,,,,,,,,,,,
25922,1.23,463.03,22.4,3.94,213,3.943,,,,,,,,,,,,,,,,,,
25923,1.23,463.11,22.4,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25924,1.23,463.33,22.4,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25925,1.23,463.33,22.4,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25926,1.23,463.4,22.4,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25927,1.23,463.44,22.4,3.94,213,3.944,,,,,,,,,,,,,,,,,,
25928,1.23,463.55,22.4,3.94,212,3.944,,,,,,,,,,,,,,,,,,
25929,1.23,463.66,22.4,3.94,212,3.945,,,,,,,,,,,,,,,,,,
25930,1.23,463.25,22.4,3.94,212,3.945,,,,,,,,,,,,,,,,,,
25931,1.23,463.22,22.4,3.95,212,3.946,,,,,,,,,,,,,,,,,,
25932,1.23,463.25,22.4,3.95,212,3.946,,,,,,,,,,,,,,,,,,
25933,1.23,463.22,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25934,1.23,463.25,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25935,1.23,463.25,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25936,1.23,463.37,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25937,1.23,463.44,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25938,1.23,463.59,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25939,1.23,463.62,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25940,1.23,463.74,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25941,1.23,463.88,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25942,1.23,464.22,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25943,1.23,464.18,22.4,3.95,213,3.947,,,,,,,,,,,,,,,,,,
25944,1.23,464.36,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25945,1.23,464.44,22.4,3.95,213,3.947,,,,,,,,,,,,,,,,,,
25946,1.23,464.62,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25947,1.23,464.73,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25948,1.23,464.77,22.4,3.95,211,3.947,,,,,,,,,,,,,,,,,,
25949,1.23,464.77,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25950,1.23,464.85,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25951,1.23,464.88,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25952,1.23,464.96,22.4,3.95,212,3.947,,,,,,,,,,,,,,,,,,
25953,1.23,465.03,22.4,3.95,213,3.947,,,,,,,,,,,,,,,,,,
25954,1.23,465.03,22.4,3.95,213,3.947,,,,,,,,,,,,,,,,,,
25955,1.23,464.66,22.4,3.95,213,3.947,,,,,,,,,,,,,,,,,,
25956,1.23,465.07,22.4,3.95,213,3.947,,,,,,,,,,,,,,,,,,
25957,1.23,465.07,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25958,1.23,464.59,22.4,3.94,213,3.946,,,,,,,,,,,,,,,,,,
25959,1.23,464.18,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25960,1.23,463.81,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25961,1.23,462.88,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25962,1.23,461.89,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25963,1.23,460.85,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25964,1.23,460,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25965,1.23,458.74,22.4,3.95,213,3.946,,,,,,,,,,,,,,,,,,
25966,1.23,457.74,22.4,3.95,212,3.946,,,,,,,,,,,,,,,,,,
25967,1.23,456.56,22.4,3.95,211,3.946,,,,,,,,,,,,,,,,,,
25968,1.23,456.19,22.4,3.95,211,3.946,,,,,,,,,,,,,,,,,,
25969,1.23,455.56,22.4,3.95,211,3.946,,,,,,,,,,,,,,,,,,
25970,1.23,455.08,22.4,3.95,211,3.947,,,,,,,,,,,,,,,,,,
25971,1.22,454.56,22.4,3.95,210,3.947,,,,,,,,,,,,,,,,,,
25972,1.22,454.3,22.4,3.95,210,3.948,,,,,,,,,,,,,,,,,,
25973,1.23,454.19,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
25974,1.23,454.08,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
25975,1.23,454.16,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
25976,1.23,454.23,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
25977,1.23,454.38,22.4,3.95,211,3.949,,,,,,,,,,,,,,,,,,
25978,1.23,454.42,22.4,3.95,211,3.948,,,,,,,,,,,,,,,,,,
25979,1.23,454.64,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
25980,1.23,454.67,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
25981,1.23,454.6,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
25982,1.23,454.9,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
25983,1.23,455.04,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
25984,1.23,455.12,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
25985,1.23,455.19,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
25986,1.23,455.27,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
25987,1.23,455.34,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
25988,1.23,455.49,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
25989,1.23,455.27,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
25990,1.23,455.56,22.4,3.95,212,3.948,,,,,,,,,,,,,,,,,,
25991,1.23,455.56,22.4,3.95,213,3.948,,,,,,,,,,,,,,,,,,
25992,1.23,455.34,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
25993,1.23,455.34,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
25994,1.23,455.23,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
25995,1.23,455.15,22.4,3.95,213,3.95,,,,,,,,,,,,,,,,,,
25996,1.23,455.12,22.4,3.95,213,3.95,,,,,,,,,,,,,,,,,,
25997,1.23,455.19,22.4,3.95,213,3.95,,,,,,,,,,,,,,,,,,
25998,1.23,455.12,22.4,3.95,213,3.95,,,,,,,,,,,,,,,,,,
25999,1.23,455.15,22.4,3.95,213,3.95,,,,,,,,,,,,,,,,,,
26000,1.23,455.15,22.4,3.95,213,3.95,,,,,,,,,,,,,,,,,,
26001,1.23,455.19,22.4,3.95,213,3.95,,,,,,,,,,,,,,,,,,
26002,1.23,455.3,22.4,3.95,212,3.95,,,,,,,,,,,,,,,,,,
26003,1.23,455.45,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26004,1.23,455.52,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26005,1.23,455.56,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26006,1.23,455.56,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26007,1.23,455.6,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26008,1.23,455.6,22.4,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26009,1.23,455.64,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26010,1.23,455.6,22.4,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26011,1.23,455.67,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26012,1.23,455.6,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26013,1.23,455.67,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26014,1.23,455.71,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26015,1.23,455.67,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26016,1.23,455.41,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26017,1.23,455.64,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26018,1.23,455.67,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26019,1.23,455.67,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26020,1.23,455.75,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26021,1.23,455.64,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26022,1.23,455.6,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26023,1.23,455.52,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26024,1.23,455.34,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26025,1.23,455.49,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26026,1.23,455.34,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26027,1.23,455.41,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26028,1.23,455.34,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26029,1.23,455.23,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26030,1.23,455.23,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26031,1.23,455.15,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26032,1.23,455.19,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26033,1.23,455.3,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26034,1.23,455.49,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26035,1.23,455.52,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26036,1.23,455.49,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26037,1.23,455.64,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26038,1.23,455.75,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26039,1.23,455.71,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26040,1.23,455.86,22.3,3.95,212,3.949,,,,,,,,,,,,,,,,,,
26041,1.23,455.82,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26042,1.23,455.82,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26043,1.23,455.75,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26044,1.23,455.89,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26045,1.23,455.97,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26046,1.23,455.86,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
26047,1.23,455.86,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
26048,1.23,455.78,22.3,3.95,212,3.947,,,,,,,,,,,,,,,,,,
26049,1.23,455.71,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26050,1.23,455.75,22.3,3.95,212,3.948,,,,,,,,,,,,,,,,,,
26051,1.23,455.75,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
26052,1.23,455.6,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
26053,1.23,455.52,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26054,1.23,455.41,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26055,1.23,455.41,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26056,1.23,455.3,22.3,3.95,213,3.949,,,,,,,,,,,,,,,,,,
26057,1.24,455.15,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
26058,1.24,455.15,22.3,3.95,213,3.948,,,,,,,,,,,,,,,,,,
26059,1.24,455.01,22.3,3.95,213,3.947,,,,,,,,,,,,,,,,,,
26060,1.23,454.97,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26061,1.23,454.93,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26062,1.23,454.42,22.3,3.94,213,3.944,,,,,,,,,,,,,,,,,,
26063,1.23,454.93,22.3,3.94,213,3.944,,,,,,,,,,,,,,,,,,
26064,1.23,454.93,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26065,1.23,454.9,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26066,1.23,454.82,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26067,1.23,454.71,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26068,1.23,454.6,22.3,3.94,213,3.941,,,,,,,,,,,,,,,,,,
26069,1.23,454.56,22.3,3.94,213,3.94,,,,,,,,,,,,,,,,,,
26070,1.23,454.42,22.3,3.94,213,3.94,,,,,,,,,,,,,,,,,,
26071,1.23,454.45,22.3,3.94,213,3.939,,,,,,,,,,,,,,,,,,
26072,1.23,454.38,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26073,1.23,454.53,22.3,3.94,212,3.938,,,,,,,,,,,,,,,,,,
26074,1.23,454.67,22.3,3.94,212,3.938,,,,,,,,,,,,,,,,,,
26075,1.23,454.71,22.3,3.94,212,3.937,,,,,,,,,,,,,,,,,,
26076,1.23,454.3,22.3,3.94,212,3.937,,,,,,,,,,,,,,,,,,
26077,1.23,454.34,22.3,3.94,212,3.937,,,,,,,,,,,,,,,,,,
26078,1.23,454.93,22.3,3.94,212,3.937,,,,,,,,,,,,,,,,,,
26079,1.23,455.01,22.3,3.94,212,3.938,,,,,,,,,,,,,,,,,,
26080,1.23,455.15,22.3,3.94,212,3.938,,,,,,,,,,,,,,,,,,
26081,1.23,455.23,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26082,1.23,455.34,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26083,1.23,455.34,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26084,1.23,455.27,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26085,1.23,455.04,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26086,1.23,455.04,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26087,1.23,455.15,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26088,1.23,455.15,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26089,1.23,455.3,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26090,1.23,455.38,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26091,1.23,455.41,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26092,1.23,455.52,22.3,3.94,213,3.94,,,,,,,,,,,,,,,,,,
26093,1.23,455.19,22.3,3.94,213,3.939,,,,,,,,,,,,,,,,,,
26094,1.23,455.64,22.3,3.94,213,3.939,,,,,,,,,,,,,,,,,,
26095,1.23,455.71,22.3,3.94,213,3.939,,,,,,,,,,,,,,,,,,
26096,1.23,455.89,22.3,3.94,213,3.939,,,,,,,,,,,,,,,,,,
26097,1.23,455.93,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26098,1.23,456.08,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26099,1.23,456.15,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26100,1.23,456.12,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26101,1.23,456.23,22.3,3.94,212,3.939,,,,,,,,,,,,,,,,,,
26102,1.23,456.56,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26103,1.23,456.6,22.3,3.94,213,3.94,,,,,,,,,,,,,,,,,,
26104,1.23,456.71,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26105,1.23,456.71,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26106,1.23,456.78,22.3,3.94,212,3.941,,,,,,,,,,,,,,,,,,
26107,1.23,456.78,22.3,3.94,212,3.941,,,,,,,,,,,,,,,,,,
26108,1.23,456.78,22.3,3.94,212,3.941,,,,,,,,,,,,,,,,,,
26109,1.23,456.93,22.3,3.94,213,3.94,,,,,,,,,,,,,,,,,,
26110,1.23,456.97,22.3,3.94,213,3.94,,,,,,,,,,,,,,,,,,
26111,1.23,457,22.3,3.94,212,3.94,,,,,,,,,,,,,,,,,,
26112,1.23,457.12,22.3,3.94,212,3.941,,,,,,,,,,,,,,,,,,
26113,1.23,457.23,22.3,3.94,212,3.941,,,,,,,,,,,,,,,,,,
26114,1.23,457.23,22.3,3.94,213,3.941,,,,,,,,,,,,,,,,,,
26115,1.23,457.08,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26116,1.23,456.89,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26117,1.23,457.04,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26118,1.23,457.08,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26119,1.23,457.04,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26120,1.24,457.19,22.3,3.94,214,3.943,,,,,,,,,,,,,,,,,,
26121,1.23,457.3,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26122,1.24,457.48,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26123,1.23,457.48,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26124,1.23,457.63,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26125,1.24,457.74,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26126,1.23,457.52,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26127,1.23,457.78,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26128,1.23,458.08,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26129,1.23,458.26,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26130,1.24,458.37,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26131,1.24,458.41,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26132,1.24,458.48,22.3,3.94,214,3.943,,,,,,,,,,,,,,,,,,
26133,1.24,458.56,22.3,3.94,214,3.943,,,,,,,,,,,,,,,,,,
26134,1.24,458.52,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26135,1.23,458.59,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26136,1.23,458.67,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26137,1.23,458.71,22.3,3.94,213,3.942,,,,,,,,,,,,,,,,,,
26138,1.23,458.59,22.3,3.94,212,3.942,,,,,,,,,,,,,,,,,,
26139,1.23,458.82,22.3,3.94,212,3.943,,,,,,,,,,,,,,,,,,
26140,1.23,458.93,22.3,3.94,212,3.943,,,,,,,,,,,,,,,,,,
26141,1.23,458.74,22.3,3.94,212,3.943,,,,,,,,,,,,,,,,,,
26142,1.23,459.3,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26143,1.23,459.48,22.3,3.94,212,3.943,,,,,,,,,,,,,,,,,,
26144,1.23,459.37,22.3,3.94,212,3.943,,,,,,,,,,,,,,,,,,
26145,1.23,459.22,22.3,3.94,212,3.944,,,,,,,,,,,,,,,,,,
26146,1.23,459.15,22.3,3.94,212,3.944,,,,,,,,,,,,,,,,,,
26147,1.23,459.19,22.3,3.94,212,3.944,,,,,,,,,,,,,,,,,,
26148,1.23,459.26,22.3,3.94,213,3.944,,,,,,,,,,,,,,,,,,
26149,1.23,459.04,22.3,3.95,213,3.944,,,,,,,,,,,,,,,,,,
26150,1.23,459.08,22.3,3.95,213,3.945,,,,,,,,,,,,,,,,,,
26151,1.23,458.89,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26152,1.23,459.37,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26153,1.23,459.59,22.3,3.95,213,3.945,,,,,,,,,,,,,,,,,,
26154,1.23,459.48,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26155,1.23,459.7,22.3,3.95,213,3.945,,,,,,,,,,,,,,,,,,
26156,1.24,459.74,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26157,1.24,459.89,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26158,1.23,460,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26159,1.23,460.15,22.3,3.95,213,3.944,,,,,,,,,,,,,,,,,,
26160,1.23,460.22,22.3,3.94,213,3.944,,,,,,,,,,,,,,,,,,
26161,1.23,460.3,22.3,3.94,213,3.944,,,,,,,,,,,,,,,,,,
26162,1.23,460.33,22.3,3.94,213,3.944,,,,,,,,,,,,,,,,,,
26163,1.23,460.3,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26164,1.24,460.52,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26165,1.23,460.59,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26166,1.23,460.41,22.3,3.94,212,3.943,,,,,,,,,,,,,,,,,,
26167,1.23,460.41,22.3,3.94,213,3.943,,,,,,,,,,,,,,,,,,
26168,1.23,460.44,22.3,3.94,212,3.944,,,,,,,,,,,,,,,,,,
26169,1.23,460.7,22.3,3.95,212,3.944,,,,,,,,,,,,,,,,,,
26170,1.23,460.67,22.3,3.95,212,3.945,,,,,,,,,,,,,,,,,,
26171,1.23,460.78,22.3,3.95,212,3.945,,,,,,,,,,,,,,,,,,
26172,1.23,460.78,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26173,1.23,460.89,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26174,1.23,460.89,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26175,1.23,460.85,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26176,1.23,460.78,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26177,1.23,460.74,22.3,3.94,213,3.946,,,,,,,,,,,,,,,,,,
26178,1.23,460.74,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26179,1.23,460.78,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26180,1.23,460.74,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26181,1.23,460.74,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26182,1.23,460.78,22.3,3.95,213,3.946,,,,,,,,,,,,,,,,,,
26183,1.23,460.81,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26184,1.23,460.74,22.3,3.95,213,3.945,,,,,,,,,,,,,,,,,,
26185,1.23,460.81,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26186,1.23,461,22.3,3.94,212,3.945,,,,,,,,,,,,,,,,,,
26187,1.23,461.11,22.3,3.94,212,3.945,,,,,,,,,,,,,,,,,,
26188,1.23,461.29,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26189,1.23,461.29,22.3,3.95,213,3.945,,,,,,,,,,,,,,,,,,
26190,1.23,461.52,22.3,3.94,213,3.945,,,,,,,,,,,,,,,,,,
26191,1.23,461.74,22.3,3.95,213,3.945,,,,,,,,,,,,,,,,,,
26192,1.23,461.92,22.3,3.94,212,3.945,,,,,,,,,,,,,,,,,,
26193,1.23,462.03,22.3,3.94,212,3.945,,,,,,,,,,,,,,,,,,
26194,1.23,462.26,22.3,3.94,212,3.945,,,,,,,,,,,,,,,,,,
26195,1.23,462.37,22.3,3.94,212,3.944,,,,,,,,,,,,,,,,,,
26196,1.23,462.48,22.3,3.94,212,3.945,,,,,,,,,,,,,,,,,,
26197,1.23,462.44,22.3,3.94,211,3.945,,,,,,,,,,,,,,,,,,
26198,1.23,462.33,22.3,3.94,211,3.945,,,,,,,,,,,,,,,,,,
26199,1.23,462.4,22.3,3.95,211,3.945,,,,,,,,,,,,,,,,,,
