"Time","Q-S151 CO2","Temperature","Q-S102 O2","Q-G265 Flow V","Flow","AvgO2","animal #","note","animal # a","note a","iCO2","FiCO2","eCO2","FeCO2","iO2","FiO2","eO2","FeO2","Flow Rate","Assumed RQ","VCO2 (Assum.RQ)","VCO2 (from %O2)","VO2 (from %CO2)","calc. RQ"
16887,457.74,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
16888,457.89,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
16889,457.78,23.2,4.03,1.25,218,4.036,,,,,,,,,,,,,,,,,,
16890,457.85,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
16891,457.92,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16892,458.04,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16893,458.11,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16894,458.26,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16895,458.33,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16896,458.48,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16897,458.48,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16898,458.48,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16899,458.11,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16900,458.33,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16901,458.41,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16902,458.41,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16903,458.41,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16904,458.41,23.2,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
16905,458.33,23.2,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
16906,458.41,23.2,4.03,1.25,217,4.034,,,,,,,,,,,,,,,,,,
16907,458.33,23.2,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
16908,458.41,23.2,4.04,1.25,218,4.035,,,,,,,,,,,,,,,,,,
16909,458.37,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
16910,458.37,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16911,458.30,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16912,458.11,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16913,458.11,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16914,458.11,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16915,458.11,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16916,458.18,23.2,4.04,1.26,218,4.037,,,,,,,,,,,,,,,,,,
16917,458.11,23.2,4.04,1.25,218,4.037,,,,,,,,,,,,,,,,,,
16918,458.26,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16919,458.26,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16920,458.15,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16921,458.33,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16922,458.33,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16923,458.37,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16924,458.41,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16925,458.41,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16926,458.41,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16927,458.48,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16928,458.41,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16929,458.41,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16930,458.48,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16931,458.44,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16932,458.52,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16933,458.52,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16934,458.48,23.2,4.03,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16935,458.52,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16936,458.52,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16937,458.52,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16938,458.44,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16939,458.41,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
16940,458.30,23.2,4.04,1.25,218,4.035,,,,,,,,,,,,,,,,,,
16941,458.15,23.2,4.03,1.25,218,4.036,,,,,,,,,,,,,,,,,,
16942,458.15,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
16943,458.48,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
16944,458.41,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16945,458.33,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16946,458.30,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16947,458.15,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16948,458.18,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16949,458.11,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16950,458.04,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16951,458.04,23.2,4.03,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16952,458.18,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16953,458.22,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16954,458.22,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16955,458.37,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16956,458.41,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16957,458.44,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16958,458.48,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16959,458.41,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16960,458.52,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16961,458.52,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16962,458.52,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16963,458.52,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16964,458.07,23.2,4.03,1.26,219,4.034,,,,,,,,,,,,,,,,,,
16965,458.44,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16966,458.41,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16967,458.44,23.2,4.03,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16968,458.30,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16969,458.30,23.2,4.04,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16970,458.26,23.2,4.03,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16971,458.22,23.2,4.03,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16972,457.92,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16973,457.89,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16974,457.78,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16975,457.85,23.2,4.04,1.26,220,4.037,,,,,,,,,,,,,,,,,,
16976,457.74,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16977,457.67,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16978,457.55,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16979,457.63,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16980,457.67,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16981,457.63,23.2,4.04,1.26,219,4.037,,,,,,,,,,,,,,,,,,
16982,457.78,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16983,457.85,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
16984,457.89,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16985,457.92,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16986,458.04,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16987,458.18,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16988,458.18,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16989,458.30,23.2,4.03,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16990,458.26,23.2,4.03,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16991,458.22,23.2,4.04,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16992,458.11,23.2,4.03,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16993,458.11,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
16994,458.15,23.2,4.04,1.26,220,4.035,,,,,,,,,,,,,,,,,,
16995,458.11,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16996,458.11,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16997,457.96,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16998,458.04,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
16999,458.00,23.2,4.04,1.26,220,4.035,,,,,,,,,,,,,,,,,,
17000,457.92,23.2,4.03,1.26,220,4.035,,,,,,,,,,,,,,,,,,
17001,457.85,23.2,4.04,1.26,220,4.036,,,,,,,,,,,,,,,,,,
17002,457.70,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17003,457.78,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17004,457.48,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17005,457.52,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17006,457.67,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17007,457.59,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17008,457.59,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17009,457.55,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17010,457.22,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17011,457.22,23.2,4.03,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17012,457.78,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17013,457.89,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17014,457.92,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17015,457.96,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17016,458.04,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17017,458.18,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17018,458.30,23.2,4.03,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17019,458.26,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17020,458.22,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17021,458.30,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17022,458.26,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17023,458.37,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17024,458.37,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17025,458.33,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
17026,458.30,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
17027,458.22,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
17028,458.26,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
17029,458.15,23.2,4.03,1.26,219,4.035,,,,,,,,,,,,,,,,,,
17030,458.37,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17031,458.33,23.2,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
17032,458.22,23.2,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
17033,457.96,23.2,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
17034,457.89,23.2,4.04,1.25,216,4.035,,,,,,,,,,,,,,,,,,
17035,457.37,23.2,4.03,1.25,216,4.035,,,,,,,,,,,,,,,,,,
17036,457.63,23.2,4.03,1.25,216,4.035,,,,,,,,,,,,,,,,,,
17037,457.81,23.2,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
17038,457.52,23.2,4.03,1.25,217,4.035,,,,,,,,,,,,,,,,,,
17039,457.81,23.2,4.04,1.25,217,4.035,,,,,,,,,,,,,,,,,,
17040,457.52,23.2,4.03,1.25,217,4.036,,,,,,,,,,,,,,,,,,
17041,457.74,23.2,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
17042,457.70,23.2,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
17043,457.81,23.2,4.04,1.25,217,4.037,,,,,,,,,,,,,,,,,,
17044,457.96,23.2,4.04,1.25,218,4.037,,,,,,,,,,,,,,,,,,
17045,457.96,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17046,458.11,23.2,4.04,1.26,218,4.036,,,,,,,,,,,,,,,,,,
17047,458.30,23.2,4.04,1.26,219,4.036,,,,,,,,,,,,,,,,,,
17048,458.30,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17049,458.26,23.2,4.03,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17050,458.30,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17051,458.37,23.2,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
17052,458.37,23.2,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
17053,458.41,23.2,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
17054,458.37,23.2,4.04,1.25,217,4.036,,,,,,,,,,,,,,,,,,
17055,458.22,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17056,458.26,23.2,4.04,1.25,218,4.036,,,,,,,,,,,,,,,,,,
17057,458.22,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17058,458.15,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17059,458.22,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17060,458.22,23.2,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
17061,458.11,23.2,4.03,1.25,218,4.034,,,,,,,,,,,,,,,,,,
17062,458.18,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17063,458.07,23.2,4.03,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17064,457.78,23.2,4.04,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17065,457.78,23.2,4.04,1.25,218,4.035,,,,,,,,,,,,,,,,,,
17066,457.70,23.2,4.04,1.26,219,4.035,,,,,,,,,,,,,,,,,,
17067,457.78,23.2,4.03,1.26,219,4.034,,,,,,,,,,,,,,,,,,
17068,457.67,23.2,4.03,1.26,219,4.033,,,,,,,,,,,,,,,,,,
17069,457.63,23.2,4.03,1.26,219,4.033,,,,,,,,,,,,,,,,,,
17070,457.59,23.2,4.03,1.26,219,4.032,,,,,,,,,,,,,,,,,,
17071,457.55,23.2,4.03,1.26,219,4.031,,,,,,,,,,,,,,,,,,
17072,457.52,23.2,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
17073,457.18,23.2,4.03,1.26,219,4.030,,,,,,,,,,,,,,,,,,
17074,457.15,23.2,4.03,1.26,219,4.029,,,,,,,,,,,,,,,,,,
17075,456.74,23.2,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
17076,456.67,23.2,4.03,1.26,219,4.028,,,,,,,,,,,,,,,,,,
17077,456.44,23.2,4.03,1.26,219,4.027,,,,,,,,,,,,,,,,,,
17078,456.55,23.2,4.03,1.26,219,4.026,,,,,,,,,,,,,,,,,,
17079,456.37,23.2,4.03,1.25,218,4.025,,,,,,,,,,,,,,,,,,
17080,455.89,23.2,4.02,1.25,218,4.025,,,,,,,,,,,,,,,,,,
17081,455.78,23.2,4.02,1.25,218,4.024,,,,,,,,,,,,,,,,,,
17082,455.74,23.2,4.02,1.25,218,4.023,,,,,,,,,,,,,,,,,,
17083,456.11,23.2,4.02,1.25,218,4.022,,,,,,,,,,,,,,,,,,
17084,455.70,23.2,4.02,1.26,218,4.022,,,,,,,,,,,,,,,,,,
17085,455.74,23.2,4.02,1.25,218,4.022,,,,,,,,,,,,,,,,,,
17086,455.89,23.2,4.02,1.25,218,4.022,,,,,,,,,,,,,,,,,,
17087,455.96,23.2,4.02,1.26,218,4.022,,,,,,,,,,,,,,,,,,
17088,456.37,23.2,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17089,456.48,23.2,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17090,456.63,23.2,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17091,456.70,23.2,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17092,456.78,23.2,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17093,456.78,23.2,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17094,456.48,23.2,4.02,1.26,218,4.021,,,,,,,,,,,,,,,,,,
17095,456.33,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17096,456.41,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17097,456.15,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17098,456.15,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17099,456.18,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17100,456.29,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17101,456.29,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17102,456.41,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17103,456.55,23.2,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17104,456.67,23.2,4.02,1.26,219,4.020,,,,,,,,,,,,,,,,,,
17105,456.78,23.2,4.02,1.25,218,4.020,,,,,,,,,,,,,,,,,,
17106,456.74,23.2,4.02,1.25,218,4.020,,,,,,,,,,,,,,,,,,
17107,456.85,23.2,4.02,1.25,218,4.020,,,,,,,,,,,,,,,,,,
17108,457.11,23.2,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17109,457.37,23.2,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17110,457.37,23.2,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17111,457.63,23.2,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17112,457.74,23.2,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17113,457.89,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17114,457.85,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17115,457.89,23.1,4.02,1.25,217,4.021,,,,,,,,,,,,,,,,,,
17116,457.89,23.1,4.02,1.25,217,4.021,,,,,,,,,,,,,,,,,,
17117,457.89,23.1,4.02,1.25,217,4.022,,,,,,,,,,,,,,,,,,
17118,457.89,23.1,4.02,1.25,217,4.022,,,,,,,,,,,,,,,,,,
17119,457.92,23.1,4.02,1.25,217,4.022,,,,,,,,,,,,,,,,,,
17120,457.96,23.1,4.02,1.25,217,4.022,,,,,,,,,,,,,,,,,,
17121,458.15,23.1,4.02,1.25,217,4.021,,,,,,,,,,,,,,,,,,
17122,458.11,23.1,4.02,1.25,218,4.022,,,,,,,,,,,,,,,,,,
17123,458.15,23.1,4.02,1.25,218,4.022,,,,,,,,,,,,,,,,,,
17124,458.22,23.1,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17125,458.07,23.1,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17126,457.70,23.1,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17127,457.70,23.1,4.02,1.26,219,4.022,,,,,,,,,,,,,,,,,,
17128,457.74,23.1,4.02,1.26,220,4.022,,,,,,,,,,,,,,,,,,
17129,457.63,23.1,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17130,457.96,23.1,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17131,457.89,23.1,4.02,1.26,220,4.020,,,,,,,,,,,,,,,,,,
17132,457.78,23.1,4.02,1.26,220,4.020,,,,,,,,,,,,,,,,,,
17133,457.92,23.1,4.02,1.26,220,4.020,,,,,,,,,,,,,,,,,,
17134,457.85,23.1,4.02,1.26,219,4.020,,,,,,,,,,,,,,,,,,
17135,457.92,23.1,4.02,1.25,218,4.020,,,,,,,,,,,,,,,,,,
17136,458.07,23.1,4.02,1.25,218,4.020,,,,,,,,,,,,,,,,,,
17137,458.15,23.1,4.02,1.25,218,4.020,,,,,,,,,,,,,,,,,,
17138,458.33,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17139,458.44,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17140,458.48,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17141,458.52,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17142,458.67,23.1,4.02,1.25,217,4.021,,,,,,,,,,,,,,,,,,
17143,458.67,23.1,4.02,1.25,217,4.021,,,,,,,,,,,,,,,,,,
17144,458.74,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17145,458.89,23.1,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17146,459.11,23.1,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17147,458.67,23.1,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17148,458.59,23.1,4.02,1.26,219,4.021,,,,,,,,,,,,,,,,,,
17149,459.18,23.1,4.02,1.25,218,4.021,,,,,,,,,,,,,,,,,,
17150,458.74,23.1,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
17151,458.89,23.1,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
17152,459.48,23.1,4.02,1.24,216,4.021,,,,,,,,,,,,,,,,,,
17153,459.67,23.1,4.02,1.25,216,4.022,,,,,,,,,,,,,,,,,,
17154,459.52,23.1,4.02,1.25,217,4.022,,,,,,,,,,,,,,,,,,
17155,459.56,23.1,4.02,1.25,217,4.023,,,,,,,,,,,,,,,,,,
17156,459.22,23.1,4.02,1.25,217,4.023,,,,,,,,,,,,,,,,,,
17157,459.33,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17158,459.48,23.1,4.02,1.25,217,4.025,,,,,,,,,,,,,,,,,,
17159,459.52,23.1,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
17160,459.56,23.1,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
17161,459.59,23.1,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
17162,459.63,23.1,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
17163,459.67,23.1,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
17164,459.74,23.1,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
17165,459.89,23.1,4.03,1.25,217,4.025,,,,,,,,,,,,,,,,,,
17166,460.00,23.1,4.02,1.25,217,4.025,,,,,,,,,,,,,,,,,,
17167,459.81,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17168,460.00,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17169,460.11,23.1,4.02,1.25,218,4.024,,,,,,,,,,,,,,,,,,
17170,460.15,23.1,4.02,1.25,218,4.024,,,,,,,,,,,,,,,,,,
17171,460.19,23.1,4.02,1.25,218,4.024,,,,,,,,,,,,,,,,,,
17172,460.33,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17173,460.33,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17174,460.44,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17175,460.52,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17176,460.59,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17177,460.59,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17178,460.56,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17179,460.67,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17180,460.70,23.1,4.02,1.25,216,4.024,,,,,,,,,,,,,,,,,,
17181,460.82,23.1,4.02,1.25,216,4.024,,,,,,,,,,,,,,,,,,
17182,460.85,23.1,4.02,1.25,217,4.024,,,,,,,,,,,,,,,,,,
17183,460.89,23.1,4.03,1.25,216,4.025,,,,,,,,,,,,,,,,,,
17184,460.89,23.1,4.02,1.25,216,4.026,,,,,,,,,,,,,,,,,,
17185,460.74,23.1,4.03,1.25,217,4.026,,,,,,,,,,,,,,,,,,
17186,460.78,23.1,4.03,1.25,216,4.027,,,,,,,,,,,,,,,,,,
17187,460.74,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17188,460.78,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17189,460.82,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17190,460.85,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17191,460.82,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17192,460.82,23.1,4.03,1.25,216,4.028,,,,,,,,,,,,,,,,,,
17193,460.93,23.1,4.03,1.24,216,4.028,,,,,,,,,,,,,,,,,,
17194,461.04,23.1,4.03,1.24,216,4.028,,,,,,,,,,,,,,,,,,
17195,461.26,23.1,4.03,1.24,216,4.028,,,,,,,,,,,,,,,,,,
17196,461.41,23.1,4.03,1.24,215,4.028,,,,,,,,,,,,,,,,,,
17197,461.48,23.1,4.03,1.24,216,4.028,,,,,,,,,,,,,,,,,,
17198,461.67,23.1,4.03,1.24,216,4.028,,,,,,,,,,,,,,,,,,
17199,461.93,23.1,4.03,1.25,216,4.028,,,,,,,,,,,,,,,,,,
17200,461.78,23.1,4.03,1.25,216,4.028,,,,,,,,,,,,,,,,,,
17201,461.82,23.1,4.03,1.25,216,4.028,,,,,,,,,,,,,,,,,,
17202,462.15,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17203,462.22,23.1,4.03,1.25,216,4.028,,,,,,,,,,,,,,,,,,
17204,462.15,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17205,462.15,23.1,4.03,1.25,217,4.028,,,,,,,,,,,,,,,,,,
17206,462.22,23.1,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
17207,462.19,23.1,4.03,1.25,218,4.027,,,,,,,,,,,,,,,,,,
